Entity,Code,Date,Total confirmed deaths (deaths),Daily new confirmed deaths (deaths)
Czech Republic,CZE,"Mar 5, 2020",0,0
Czech Republic,CZE,"Mar 6, 2020",0,0
Czech Republic,CZE,"Mar 7, 2020",0,0
Czech Republic,CZE,"Mar 8, 2020",0,0
Czech Republic,CZE,"Mar 9, 2020",0,0
Czech Republic,CZE,"Mar 10, 2020",0,0
Czech Republic,CZE,"Mar 11, 2020",0,0
Czech Republic,CZE,"Mar 12, 2020",0,0
Czech Republic,CZE,"Mar 13, 2020",0,0
Czech Republic,CZE,"Mar 14, 2020",0,0
Czech Republic,CZE,"Mar 15, 2020",0,0
Czech Republic,CZE,"Mar 16, 2020",0,0
Czech Republic,CZE,"Mar 17, 2020",0,0
Czech Republic,CZE,"Mar 18, 2020",0,0
Czech Republic,CZE,"Mar 19, 2020",0,0
Czech Republic,CZE,"Mar 20, 2020",0,0
Czech Republic,CZE,"Mar 21, 2020",0,0
Czech Republic,CZE,"Mar 22, 2020",0,0
Czech Republic,CZE,"Mar 23, 2020",1,1
Czech Republic,CZE,"Mar 24, 2020",1,0
Czech Republic,CZE,"Mar 25, 2020",3,2
Czech Republic,CZE,"Mar 26, 2020",6,3
Czech Republic,CZE,"Mar 27, 2020",9,3
Czech Republic,CZE,"Mar 28, 2020",9,0
Czech Republic,CZE,"Mar 29, 2020",11,2
Czech Republic,CZE,"Mar 30, 2020",16,5
Czech Republic,CZE,"Mar 31, 2020",24,8
Czech Republic,CZE,"Apr 1, 2020",31,7
Czech Republic,CZE,"Apr 2, 2020",39,8
Czech Republic,CZE,"Apr 3, 2020",44,5
Czech Republic,CZE,"Apr 4, 2020",53,9
Czech Republic,CZE,"Apr 5, 2020",59,6
Czech Republic,CZE,"Apr 6, 2020",67,8
Czech Republic,CZE,"Apr 7, 2020",78,11
Democratic Republic of Congo,COD,"Mar 11, 2020",0,0
Democratic Republic of Congo,COD,"Mar 14, 2020",0,0
Democratic Republic of Congo,COD,"Mar 15, 2020",0,0
Democratic Republic of Congo,COD,"Mar 16, 2020",0,0
Democratic Republic of Congo,COD,"Mar 17, 2020",0,0
Democratic Republic of Congo,COD,"Mar 18, 2020",0,0
Democratic Republic of Congo,COD,"Mar 19, 2020",0,0
Democratic Republic of Congo,COD,"Mar 20, 2020",0,0
Democratic Republic of Congo,COD,"Mar 21, 2020",0,0
Democratic Republic of Congo,COD,"Mar 22, 2020",1,1
Democratic Republic of Congo,COD,"Mar 23, 2020",2,1
Democratic Republic of Congo,COD,"Mar 24, 2020",2,0
Democratic Republic of Congo,COD,"Mar 25, 2020",3,1
Democratic Republic of Congo,COD,"Mar 26, 2020",3,0
Democratic Republic of Congo,COD,"Mar 27, 2020",4,1
Democratic Republic of Congo,COD,"Mar 28, 2020",4,0
Democratic Republic of Congo,COD,"Mar 29, 2020",6,2
Democratic Republic of Congo,COD,"Mar 30, 2020",8,2
Democratic Republic of Congo,COD,"Mar 31, 2020",8,0
Democratic Republic of Congo,COD,"Apr 1, 2020",8,0
Democratic Republic of Congo,COD,"Apr 2, 2020",11,3
Democratic Republic of Congo,COD,"Apr 3, 2020",11,0
Democratic Republic of Congo,COD,"Apr 4, 2020",13,2
Democratic Republic of Congo,COD,"Apr 5, 2020",18,5
Democratic Republic of Congo,COD,"Apr 6, 2020",18,0
Democratic Republic of Congo,COD,"Apr 7, 2020",18,0
Denmark,DNK,"Dec 31, 2019",0,0
Denmark,DNK,"Jan 1, 2020",0,0
Denmark,DNK,"Jan 2, 2020",0,0
Denmark,DNK,"Jan 3, 2020",0,0
Denmark,DNK,"Jan 4, 2020",0,0
Denmark,DNK,"Jan 5, 2020",0,0
Denmark,DNK,"Jan 6, 2020",0,0
Denmark,DNK,"Jan 7, 2020",0,0
Denmark,DNK,"Jan 8, 2020",0,0
Denmark,DNK,"Jan 9, 2020",0,0
Denmark,DNK,"Jan 10, 2020",0,0
Denmark,DNK,"Jan 11, 2020",0,0
Denmark,DNK,"Jan 12, 2020",0,0
Denmark,DNK,"Jan 13, 2020",0,0
Denmark,DNK,"Jan 14, 2020",0,0
Denmark,DNK,"Jan 15, 2020",0,0
Denmark,DNK,"Jan 16, 2020",0,0
Denmark,DNK,"Jan 17, 2020",0,0
Denmark,DNK,"Jan 18, 2020",0,0
Denmark,DNK,"Jan 19, 2020",0,0
Denmark,DNK,"Jan 20, 2020",0,0
Denmark,DNK,"Jan 21, 2020",0,0
Denmark,DNK,"Jan 22, 2020",0,0
Denmark,DNK,"Jan 23, 2020",0,0
Denmark,DNK,"Jan 24, 2020",0,0
Denmark,DNK,"Jan 25, 2020",0,0
Denmark,DNK,"Jan 26, 2020",0,0
Denmark,DNK,"Jan 27, 2020",0,0
Denmark,DNK,"Jan 28, 2020",0,0
Denmark,DNK,"Jan 29, 2020",0,0
Denmark,DNK,"Jan 30, 2020",0,0
Denmark,DNK,"Jan 31, 2020",0,0
Denmark,DNK,"Feb 1, 2020",0,0
Denmark,DNK,"Feb 2, 2020",0,0
Denmark,DNK,"Feb 3, 2020",0,0
Denmark,DNK,"Feb 4, 2020",0,0
Denmark,DNK,"Feb 5, 2020",0,0
Denmark,DNK,"Feb 6, 2020",0,0
Denmark,DNK,"Feb 7, 2020",0,0
Denmark,DNK,"Feb 8, 2020",0,0
Denmark,DNK,"Feb 9, 2020",0,0
Denmark,DNK,"Feb 10, 2020",0,0
Denmark,DNK,"Feb 11, 2020",0,0
Denmark,DNK,"Feb 12, 2020",0,0
Denmark,DNK,"Feb 13, 2020",0,0
Denmark,DNK,"Feb 14, 2020",0,0
Denmark,DNK,"Feb 15, 2020",0,0
Denmark,DNK,"Feb 16, 2020",0,0
Denmark,DNK,"Feb 17, 2020",0,0
Denmark,DNK,"Feb 18, 2020",0,0
Denmark,DNK,"Feb 19, 2020",0,0
Denmark,DNK,"Feb 20, 2020",0,0
Denmark,DNK,"Feb 21, 2020",0,0
Denmark,DNK,"Feb 22, 2020",0,0
Denmark,DNK,"Feb 23, 2020",0,0
Denmark,DNK,"Feb 24, 2020",0,0
Denmark,DNK,"Feb 25, 2020",0,0
Denmark,DNK,"Feb 26, 2020",0,0
Denmark,DNK,"Feb 27, 2020",0,0
Denmark,DNK,"Feb 28, 2020",0,0
Denmark,DNK,"Feb 29, 2020",0,0
Denmark,DNK,"Mar 1, 2020",0,0
Denmark,DNK,"Mar 2, 2020",0,0
Denmark,DNK,"Mar 3, 2020",0,0
Denmark,DNK,"Mar 4, 2020",0,0
Denmark,DNK,"Mar 5, 2020",0,0
Denmark,DNK,"Mar 6, 2020",0,0
Denmark,DNK,"Mar 7, 2020",0,0
Denmark,DNK,"Mar 8, 2020",0,0
Denmark,DNK,"Mar 9, 2020",0,0
Denmark,DNK,"Mar 10, 2020",0,0
Denmark,DNK,"Mar 11, 2020",0,0
Denmark,DNK,"Mar 12, 2020",0,0
Denmark,DNK,"Mar 13, 2020",0,0
Denmark,DNK,"Mar 14, 2020",0,0
Denmark,DNK,"Mar 15, 2020",0,0
Denmark,DNK,"Mar 16, 2020",1,1
Denmark,DNK,"Mar 17, 2020",1,0
Denmark,DNK,"Mar 18, 2020",4,3
Denmark,DNK,"Mar 19, 2020",4,0
Denmark,DNK,"Mar 20, 2020",6,2
Denmark,DNK,"Mar 21, 2020",9,3
Denmark,DNK,"Mar 22, 2020",13,4
Denmark,DNK,"Mar 23, 2020",13,0
Denmark,DNK,"Mar 24, 2020",24,11
Denmark,DNK,"Mar 25, 2020",32,8
Denmark,DNK,"Mar 26, 2020",34,2
Denmark,DNK,"Mar 27, 2020",41,7
Denmark,DNK,"Mar 28, 2020",52,11
Denmark,DNK,"Mar 29, 2020",65,13
Denmark,DNK,"Mar 30, 2020",72,7
Denmark,DNK,"Mar 31, 2020",77,5
Denmark,DNK,"Apr 1, 2020",90,13
Denmark,DNK,"Apr 2, 2020",104,14
Denmark,DNK,"Apr 3, 2020",123,19
Denmark,DNK,"Apr 4, 2020",139,16
Denmark,DNK,"Apr 5, 2020",161,22
Denmark,DNK,"Apr 6, 2020",179,18
Denmark,DNK,"Apr 7, 2020",187,8
Djibouti,DJI,"Mar 19, 2020",0,0
Djibouti,DJI,"Mar 20, 2020",0,0
Djibouti,DJI,"Mar 21, 2020",0,0
Djibouti,DJI,"Mar 22, 2020",0,0
Djibouti,DJI,"Mar 23, 2020",0,0
Djibouti,DJI,"Mar 24, 2020",0,0
Djibouti,DJI,"Mar 25, 2020",0,0
Djibouti,DJI,"Mar 26, 2020",0,0
Djibouti,DJI,"Mar 27, 2020",0,0
Djibouti,DJI,"Mar 28, 2020",0,0
Djibouti,DJI,"Mar 29, 2020",0,0
Djibouti,DJI,"Mar 30, 2020",0,0
Djibouti,DJI,"Mar 31, 2020",0,0
Djibouti,DJI,"Apr 1, 2020",0,0
Djibouti,DJI,"Apr 2, 2020",0,0
Djibouti,DJI,"Apr 3, 2020",0,0
Djibouti,DJI,"Apr 4, 2020",0,0
Djibouti,DJI,"Apr 5, 2020",0,0
Djibouti,DJI,"Apr 6, 2020",0,0
Djibouti,DJI,"Apr 7, 2020",0,0
Dominica,DMA,"Mar 23, 2020",0,0
Dominica,DMA,"Mar 24, 2020",0,0
Dominica,DMA,"Mar 25, 2020",0,0
Dominica,DMA,"Mar 26, 2020",0,0
Dominica,DMA,"Mar 27, 2020",0,0
Dominica,DMA,"Mar 28, 2020",0,0
Dominica,DMA,"Mar 29, 2020",0,0
Dominica,DMA,"Mar 30, 2020",0,0
Dominica,DMA,"Mar 31, 2020",0,0
Dominica,DMA,"Apr 1, 2020",0,0
Dominica,DMA,"Apr 2, 2020",0,0
Dominica,DMA,"Apr 3, 2020",0,0
Dominica,DMA,"Apr 4, 2020",0,0
Dominica,DMA,"Apr 5, 2020",0,0
Dominica,DMA,"Apr 6, 2020",0,0
Dominica,DMA,"Apr 7, 2020",0,0
Dominican Republic,DOM,"Dec 31, 2019",0,0
Dominican Republic,DOM,"Jan 1, 2020",0,0
Dominican Republic,DOM,"Jan 2, 2020",0,0
Dominican Republic,DOM,"Jan 3, 2020",0,0
Dominican Republic,DOM,"Jan 4, 2020",0,0
Dominican Republic,DOM,"Jan 5, 2020",0,0
Dominican Republic,DOM,"Jan 6, 2020",0,0
Dominican Republic,DOM,"Jan 7, 2020",0,0
Dominican Republic,DOM,"Jan 8, 2020",0,0
Dominican Republic,DOM,"Jan 9, 2020",0,0
Dominican Republic,DOM,"Jan 10, 2020",0,0
Dominican Republic,DOM,"Jan 11, 2020",0,0
Dominican Republic,DOM,"Jan 12, 2020",0,0
Dominican Republic,DOM,"Jan 13, 2020",0,0
Dominican Republic,DOM,"Jan 14, 2020",0,0
Dominican Republic,DOM,"Jan 15, 2020",0,0
Dominican Republic,DOM,"Jan 16, 2020",0,0
Dominican Republic,DOM,"Jan 17, 2020",0,0
Dominican Republic,DOM,"Jan 18, 2020",0,0
Dominican Republic,DOM,"Jan 19, 2020",0,0
Dominican Republic,DOM,"Jan 20, 2020",0,0
Dominican Republic,DOM,"Jan 21, 2020",0,0
Dominican Republic,DOM,"Jan 22, 2020",0,0
Dominican Republic,DOM,"Jan 23, 2020",0,0
Dominican Republic,DOM,"Jan 24, 2020",0,0
Dominican Republic,DOM,"Jan 25, 2020",0,0
Dominican Republic,DOM,"Jan 26, 2020",0,0
Dominican Republic,DOM,"Jan 27, 2020",0,0
Dominican Republic,DOM,"Jan 28, 2020",0,0
Dominican Republic,DOM,"Jan 29, 2020",0,0
Dominican Republic,DOM,"Jan 30, 2020",0,0
Dominican Republic,DOM,"Jan 31, 2020",0,0
Dominican Republic,DOM,"Feb 1, 2020",0,0
Dominican Republic,DOM,"Feb 2, 2020",0,0
Dominican Republic,DOM,"Feb 3, 2020",0,0
Dominican Republic,DOM,"Feb 4, 2020",0,0
Dominican Republic,DOM,"Feb 5, 2020",0,0
Dominican Republic,DOM,"Feb 6, 2020",0,0
Dominican Republic,DOM,"Feb 7, 2020",0,0
Dominican Republic,DOM,"Feb 8, 2020",0,0
Dominican Republic,DOM,"Feb 9, 2020",0,0
Dominican Republic,DOM,"Feb 10, 2020",0,0
Dominican Republic,DOM,"Feb 11, 2020",0,0
Dominican Republic,DOM,"Feb 12, 2020",0,0
Dominican Republic,DOM,"Feb 13, 2020",0,0
Dominican Republic,DOM,"Feb 14, 2020",0,0
Dominican Republic,DOM,"Feb 15, 2020",0,0
Dominican Republic,DOM,"Feb 16, 2020",0,0
Dominican Republic,DOM,"Feb 17, 2020",0,0
Dominican Republic,DOM,"Feb 18, 2020",0,0
Dominican Republic,DOM,"Feb 19, 2020",0,0
Dominican Republic,DOM,"Feb 20, 2020",0,0
Dominican Republic,DOM,"Feb 21, 2020",0,0
Dominican Republic,DOM,"Feb 22, 2020",0,0
Dominican Republic,DOM,"Feb 23, 2020",0,0
Dominican Republic,DOM,"Feb 24, 2020",0,0
Dominican Republic,DOM,"Feb 25, 2020",0,0
Dominican Republic,DOM,"Feb 26, 2020",0,0
Dominican Republic,DOM,"Feb 27, 2020",0,0
Dominican Republic,DOM,"Feb 28, 2020",0,0
Dominican Republic,DOM,"Feb 29, 2020",0,0
Dominican Republic,DOM,"Mar 1, 2020",0,0
Dominican Republic,DOM,"Mar 2, 2020",0,0
Dominican Republic,DOM,"Mar 7, 2020",0,0
Dominican Republic,DOM,"Mar 10, 2020",0,0
Dominican Republic,DOM,"Mar 14, 2020",0,0
Dominican Republic,DOM,"Mar 15, 2020",0,0
Dominican Republic,DOM,"Mar 16, 2020",0,0
Dominican Republic,DOM,"Mar 17, 2020",0,0
Dominican Republic,DOM,"Mar 18, 2020",0,0
Dominican Republic,DOM,"Mar 19, 2020",0,0
Dominican Republic,DOM,"Mar 20, 2020",0,0
Dominican Republic,DOM,"Mar 21, 2020",2,2
Dominican Republic,DOM,"Mar 22, 2020",3,1
Dominican Republic,DOM,"Mar 23, 2020",3,0
Dominican Republic,DOM,"Mar 24, 2020",3,0
Dominican Republic,DOM,"Mar 25, 2020",6,3
Dominican Republic,DOM,"Mar 26, 2020",10,4
Dominican Republic,DOM,"Mar 27, 2020",10,0
Dominican Republic,DOM,"Mar 28, 2020",20,10
Dominican Republic,DOM,"Mar 29, 2020",28,8
Dominican Republic,DOM,"Mar 30, 2020",39,11
Dominican Republic,DOM,"Mar 31, 2020",42,3
Dominican Republic,DOM,"Apr 1, 2020",51,9
Dominican Republic,DOM,"Apr 2, 2020",57,6
Dominican Republic,DOM,"Apr 3, 2020",60,3
Dominican Republic,DOM,"Apr 4, 2020",68,8
Dominican Republic,DOM,"Apr 5, 2020",77,9
Dominican Republic,DOM,"Apr 6, 2020",82,5
Dominican Republic,DOM,"Apr 7, 2020",86,4
Ecuador,ECU,"Dec 31, 2019",0,0
Ecuador,ECU,"Jan 1, 2020",0,0
Ecuador,ECU,"Jan 2, 2020",0,0
Ecuador,ECU,"Jan 3, 2020",0,0
Ecuador,ECU,"Jan 4, 2020",0,0
Ecuador,ECU,"Jan 5, 2020",0,0
Ecuador,ECU,"Jan 6, 2020",0,0
Ecuador,ECU,"Jan 7, 2020",0,0
Ecuador,ECU,"Jan 8, 2020",0,0
Ecuador,ECU,"Jan 9, 2020",0,0
Ecuador,ECU,"Jan 10, 2020",0,0
Ecuador,ECU,"Jan 11, 2020",0,0
Ecuador,ECU,"Jan 12, 2020",0,0
Ecuador,ECU,"Jan 13, 2020",0,0
Ecuador,ECU,"Jan 14, 2020",0,0
Ecuador,ECU,"Jan 15, 2020",0,0
Ecuador,ECU,"Jan 16, 2020",0,0
Ecuador,ECU,"Jan 17, 2020",0,0
Ecuador,ECU,"Jan 18, 2020",0,0
Ecuador,ECU,"Jan 19, 2020",0,0
Ecuador,ECU,"Jan 20, 2020",0,0
Ecuador,ECU,"Jan 21, 2020",0,0
Ecuador,ECU,"Jan 22, 2020",0,0
Ecuador,ECU,"Jan 23, 2020",0,0
Ecuador,ECU,"Jan 24, 2020",0,0
Ecuador,ECU,"Jan 25, 2020",0,0
Ecuador,ECU,"Jan 26, 2020",0,0
Ecuador,ECU,"Jan 27, 2020",0,0
Ecuador,ECU,"Jan 28, 2020",0,0
Ecuador,ECU,"Jan 29, 2020",0,0
Ecuador,ECU,"Jan 30, 2020",0,0
Ecuador,ECU,"Jan 31, 2020",0,0
Ecuador,ECU,"Feb 1, 2020",0,0
Ecuador,ECU,"Feb 2, 2020",0,0
Ecuador,ECU,"Feb 3, 2020",0,0
Ecuador,ECU,"Feb 4, 2020",0,0
Ecuador,ECU,"Feb 5, 2020",0,0
Ecuador,ECU,"Feb 6, 2020",0,0
Ecuador,ECU,"Feb 7, 2020",0,0
Ecuador,ECU,"Feb 8, 2020",0,0
Ecuador,ECU,"Feb 9, 2020",0,0
Ecuador,ECU,"Feb 10, 2020",0,0
Ecuador,ECU,"Feb 11, 2020",0,0
Ecuador,ECU,"Feb 12, 2020",0,0
Ecuador,ECU,"Feb 13, 2020",0,0
Ecuador,ECU,"Feb 14, 2020",0,0
Ecuador,ECU,"Feb 15, 2020",0,0
Ecuador,ECU,"Feb 16, 2020",0,0
Ecuador,ECU,"Feb 17, 2020",0,0
Ecuador,ECU,"Feb 18, 2020",0,0
Ecuador,ECU,"Feb 19, 2020",0,0
Ecuador,ECU,"Feb 20, 2020",0,0
Ecuador,ECU,"Feb 21, 2020",0,0
Ecuador,ECU,"Feb 22, 2020",0,0
Ecuador,ECU,"Feb 23, 2020",0,0
Ecuador,ECU,"Feb 24, 2020",0,0
Ecuador,ECU,"Feb 25, 2020",0,0
Ecuador,ECU,"Feb 26, 2020",0,0
Ecuador,ECU,"Feb 27, 2020",0,0
Ecuador,ECU,"Feb 28, 2020",0,0
Ecuador,ECU,"Feb 29, 2020",0,0
Ecuador,ECU,"Mar 1, 2020",0,0
Ecuador,ECU,"Mar 2, 2020",0,0
Ecuador,ECU,"Mar 3, 2020",0,0
Ecuador,ECU,"Mar 5, 2020",0,0
Ecuador,ECU,"Mar 6, 2020",0,0
Ecuador,ECU,"Mar 9, 2020",0,0
Ecuador,ECU,"Mar 10, 2020",0,0
Ecuador,ECU,"Mar 11, 2020",0,0
Ecuador,ECU,"Mar 14, 2020",1,1
Ecuador,ECU,"Mar 15, 2020",2,1
Ecuador,ECU,"Mar 16, 2020",2,0
Ecuador,ECU,"Mar 17, 2020",2,0
Ecuador,ECU,"Mar 18, 2020",2,0
Ecuador,ECU,"Mar 19, 2020",3,1
Ecuador,ECU,"Mar 20, 2020",3,0
Ecuador,ECU,"Mar 21, 2020",7,4
Ecuador,ECU,"Mar 22, 2020",7,0
Ecuador,ECU,"Mar 23, 2020",14,7
Ecuador,ECU,"Mar 24, 2020",18,4
Ecuador,ECU,"Mar 25, 2020",27,9
Ecuador,ECU,"Mar 26, 2020",29,2
Ecuador,ECU,"Mar 27, 2020",34,5
Ecuador,ECU,"Mar 28, 2020",41,7
Ecuador,ECU,"Mar 29, 2020",48,7
Ecuador,ECU,"Mar 30, 2020",58,10
Ecuador,ECU,"Mar 31, 2020",62,4
Ecuador,ECU,"Apr 1, 2020",79,17
Ecuador,ECU,"Apr 2, 2020",120,41
Ecuador,ECU,"Apr 3, 2020",120,0
Ecuador,ECU,"Apr 4, 2020",145,25
Ecuador,ECU,"Apr 5, 2020",172,27
Ecuador,ECU,"Apr 6, 2020",180,8
Ecuador,ECU,"Apr 7, 2020",191,11
Egypt,EGY,"Dec 31, 2019",0,0
Egypt,EGY,"Jan 1, 2020",0,0
Egypt,EGY,"Jan 2, 2020",0,0
Egypt,EGY,"Jan 3, 2020",0,0
Egypt,EGY,"Jan 4, 2020",0,0
Egypt,EGY,"Jan 5, 2020",0,0
Egypt,EGY,"Jan 6, 2020",0,0
Egypt,EGY,"Jan 7, 2020",0,0
Egypt,EGY,"Jan 8, 2020",0,0
Egypt,EGY,"Jan 9, 2020",0,0
Egypt,EGY,"Jan 10, 2020",0,0
Egypt,EGY,"Jan 11, 2020",0,0
Egypt,EGY,"Jan 12, 2020",0,0
Egypt,EGY,"Jan 13, 2020",0,0
Egypt,EGY,"Jan 14, 2020",0,0
Egypt,EGY,"Jan 15, 2020",0,0
Egypt,EGY,"Jan 16, 2020",0,0
Egypt,EGY,"Jan 17, 2020",0,0
Egypt,EGY,"Jan 18, 2020",0,0
Egypt,EGY,"Jan 19, 2020",0,0
Egypt,EGY,"Jan 20, 2020",0,0
Egypt,EGY,"Jan 21, 2020",0,0
Egypt,EGY,"Jan 22, 2020",0,0
Egypt,EGY,"Jan 23, 2020",0,0
Egypt,EGY,"Jan 24, 2020",0,0
Egypt,EGY,"Jan 25, 2020",0,0
Egypt,EGY,"Jan 26, 2020",0,0
Egypt,EGY,"Jan 27, 2020",0,0
Egypt,EGY,"Jan 28, 2020",0,0
Egypt,EGY,"Jan 29, 2020",0,0
Egypt,EGY,"Jan 30, 2020",0,0
Egypt,EGY,"Jan 31, 2020",0,0
Egypt,EGY,"Feb 1, 2020",0,0
Egypt,EGY,"Feb 2, 2020",0,0
Egypt,EGY,"Feb 3, 2020",0,0
Egypt,EGY,"Feb 4, 2020",0,0
Egypt,EGY,"Feb 5, 2020",0,0
Egypt,EGY,"Feb 6, 2020",0,0
Egypt,EGY,"Feb 7, 2020",0,0
Egypt,EGY,"Feb 8, 2020",0,0
Egypt,EGY,"Feb 9, 2020",0,0
Egypt,EGY,"Feb 10, 2020",0,0
Egypt,EGY,"Feb 11, 2020",0,0
Egypt,EGY,"Feb 12, 2020",0,0
Egypt,EGY,"Feb 13, 2020",0,0
Egypt,EGY,"Feb 14, 2020",0,0
Egypt,EGY,"Feb 15, 2020",0,0
Egypt,EGY,"Feb 16, 2020",0,0
Egypt,EGY,"Feb 17, 2020",0,0
Egypt,EGY,"Feb 18, 2020",0,0
Egypt,EGY,"Feb 19, 2020",0,0
Egypt,EGY,"Feb 20, 2020",0,0
Egypt,EGY,"Feb 21, 2020",0,0
Egypt,EGY,"Feb 22, 2020",0,0
Egypt,EGY,"Feb 23, 2020",0,0
Egypt,EGY,"Feb 24, 2020",0,0
Egypt,EGY,"Feb 25, 2020",0,0
Egypt,EGY,"Feb 26, 2020",0,0
Egypt,EGY,"Feb 27, 2020",0,0
Egypt,EGY,"Feb 28, 2020",0,0
Egypt,EGY,"Feb 29, 2020",0,0
Egypt,EGY,"Mar 1, 2020",0,0
Egypt,EGY,"Mar 2, 2020",0,0
Egypt,EGY,"Mar 6, 2020",0,0
Egypt,EGY,"Mar 7, 2020",0,0
Egypt,EGY,"Mar 9, 2020",1,1
Egypt,EGY,"Mar 10, 2020",1,0
Egypt,EGY,"Mar 11, 2020",1,0
Egypt,EGY,"Mar 12, 2020",1,0
Egypt,EGY,"Mar 13, 2020",2,1
Egypt,EGY,"Mar 14, 2020",2,0
Egypt,EGY,"Mar 15, 2020",2,0
Egypt,EGY,"Mar 16, 2020",2,0
Egypt,EGY,"Mar 17, 2020",2,0
Egypt,EGY,"Mar 18, 2020",4,2
Egypt,EGY,"Mar 19, 2020",6,2
Egypt,EGY,"Mar 20, 2020",6,0
Egypt,EGY,"Mar 21, 2020",7,1
Egypt,EGY,"Mar 22, 2020",8,1
Egypt,EGY,"Mar 23, 2020",10,2
Egypt,EGY,"Mar 24, 2020",14,4
Egypt,EGY,"Mar 25, 2020",19,5
Egypt,EGY,"Mar 26, 2020",21,2
Egypt,EGY,"Mar 27, 2020",21,0
Egypt,EGY,"Mar 28, 2020",24,3
Egypt,EGY,"Mar 29, 2020",30,6
Egypt,EGY,"Mar 30, 2020",36,6
Egypt,EGY,"Mar 31, 2020",40,4
Egypt,EGY,"Apr 1, 2020",41,1
Egypt,EGY,"Apr 2, 2020",46,5
Egypt,EGY,"Apr 3, 2020",52,6
Egypt,EGY,"Apr 4, 2020",52,0
Egypt,EGY,"Apr 5, 2020",66,14
Egypt,EGY,"Apr 6, 2020",71,5
Egypt,EGY,"Apr 7, 2020",78,7
El Salvador,SLV,"Mar 19, 2020",0,0
El Salvador,SLV,"Mar 20, 2020",0,0
El Salvador,SLV,"Mar 21, 2020",0,0
El Salvador,SLV,"Mar 22, 2020",0,0
El Salvador,SLV,"Mar 23, 2020",0,0
El Salvador,SLV,"Mar 24, 2020",0,0
El Salvador,SLV,"Mar 25, 2020",0,0
El Salvador,SLV,"Mar 26, 2020",0,0
El Salvador,SLV,"Mar 27, 2020",0,0
El Salvador,SLV,"Mar 28, 2020",0,0
El Salvador,SLV,"Mar 29, 2020",0,0
El Salvador,SLV,"Mar 30, 2020",0,0
El Salvador,SLV,"Mar 31, 2020",0,0
El Salvador,SLV,"Apr 1, 2020",1,1
El Salvador,SLV,"Apr 2, 2020",2,1
El Salvador,SLV,"Apr 3, 2020",2,0
El Salvador,SLV,"Apr 4, 2020",3,1
El Salvador,SLV,"Apr 5, 2020",3,0
El Salvador,SLV,"Apr 6, 2020",3,0
El Salvador,SLV,"Apr 7, 2020",4,1
Equatorial Guinea,GNQ,"Mar 15, 2020",0,0
Equatorial Guinea,GNQ,"Mar 16, 2020",0,0
Equatorial Guinea,GNQ,"Mar 17, 2020",0,0
Equatorial Guinea,GNQ,"Mar 18, 2020",0,0
Equatorial Guinea,GNQ,"Mar 19, 2020",0,0
Equatorial Guinea,GNQ,"Mar 20, 2020",0,0
Equatorial Guinea,GNQ,"Mar 21, 2020",0,0
Equatorial Guinea,GNQ,"Mar 22, 2020",0,0
Equatorial Guinea,GNQ,"Mar 23, 2020",0,0
Equatorial Guinea,GNQ,"Mar 24, 2020",0,0
Equatorial Guinea,GNQ,"Mar 25, 2020",0,0
Equatorial Guinea,GNQ,"Mar 26, 2020",0,0
Equatorial Guinea,GNQ,"Mar 27, 2020",0,0
Equatorial Guinea,GNQ,"Mar 28, 2020",0,0
Equatorial Guinea,GNQ,"Mar 29, 2020",0,0
Equatorial Guinea,GNQ,"Mar 30, 2020",0,0
Equatorial Guinea,GNQ,"Mar 31, 2020",0,0
Equatorial Guinea,GNQ,"Apr 1, 2020",0,0
Equatorial Guinea,GNQ,"Apr 2, 2020",0,0
Equatorial Guinea,GNQ,"Apr 3, 2020",0,0
Equatorial Guinea,GNQ,"Apr 4, 2020",0,0
Equatorial Guinea,GNQ,"Apr 5, 2020",0,0
Equatorial Guinea,GNQ,"Apr 6, 2020",0,0
Equatorial Guinea,GNQ,"Apr 7, 2020",0,0
Eritrea,ERI,"Mar 22, 2020",0,0
Eritrea,ERI,"Mar 23, 2020",0,0
Eritrea,ERI,"Mar 24, 2020",0,0
Eritrea,ERI,"Mar 25, 2020",0,0
Eritrea,ERI,"Mar 26, 2020",0,0
Eritrea,ERI,"Mar 27, 2020",0,0
Eritrea,ERI,"Mar 28, 2020",0,0
Eritrea,ERI,"Mar 29, 2020",0,0
Eritrea,ERI,"Mar 30, 2020",0,0
Eritrea,ERI,"Mar 31, 2020",0,0
Eritrea,ERI,"Apr 1, 2020",0,0
Eritrea,ERI,"Apr 2, 2020",0,0
Eritrea,ERI,"Apr 3, 2020",0,0
Eritrea,ERI,"Apr 4, 2020",0,0
Eritrea,ERI,"Apr 5, 2020",0,0
Eritrea,ERI,"Apr 6, 2020",0,0
Eritrea,ERI,"Apr 7, 2020",0,0
Estonia,EST,"Dec 31, 2019",0,0
Estonia,EST,"Jan 1, 2020",0,0
Estonia,EST,"Jan 2, 2020",0,0
Estonia,EST,"Jan 3, 2020",0,0
Estonia,EST,"Jan 4, 2020",0,0
Estonia,EST,"Jan 5, 2020",0,0
Estonia,EST,"Jan 6, 2020",0,0
Estonia,EST,"Jan 7, 2020",0,0
Estonia,EST,"Jan 8, 2020",0,0
Estonia,EST,"Jan 9, 2020",0,0
Estonia,EST,"Jan 10, 2020",0,0
Estonia,EST,"Jan 11, 2020",0,0
Estonia,EST,"Jan 12, 2020",0,0
Estonia,EST,"Jan 13, 2020",0,0
